Season,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,logORB,logDRB,logTRB,logMP,logPF,logPTS,logFGA,logFTA,logTOV,logEFG,logFGpct,logFTpct
2,456,Dennis Smith Jr.\smithde03,PG,20,DAL,69,69,29.69565217,404,14.84057971,0.395,106,339,0.313,298,685,0.435,0.446,134,2.797101449,0.694,0.724637681,3.043478261,3.768115942,358,71,18,2.811594203,2.202898551,15.1884058,-0.322083499,1.113001026,1.326575126,3.391000644,0.789774016,2.72053236,2.697365301,1.028583684,1.033751654,-0.807436327,-0.928869514,-0.365283318
2,466,Julyan Stone\stoneju01,SG,29,CHO,23,0,7.608695652,6,0.565217391,0.462,6,13,0.462,0,0,,0.692,1,0.086956522,0.5,0.043478261,1.217391304,1.260869565,26,4,2,0.304347826,0.913043478,0.826086957,-3.135494216,0.196710294,0.231801614,2.029291758,-0.090971778,-0.191055237,-0.570544858,-2.442347035,-1.189584067,-0.368169323,-0.772190388,-0.693147181
2,468,Caleb Swanigan\swanica01,PF,20,POR,27,3,7,24,2.222222222,0.4,1,8,0.125,23,52,0.442,0.408,12,0.666666667,0.667,0.555555556,1.444444444,2,14,5,3,0.666666667,1.37037037,2.259259259,-0.587786665,0.36772478,0.693147181,1.945910149,0.315081047,0.815036998,0.798507696,-0.405465108,-0.405465108,-0.896488105,-0.916290732,-0.404965233
2,469,Jayson Tatum\tatumja01,SF,19,BOS,80,80,30.475,397,10.4375,0.475,105,242,0.434,292,593,0.492,0.538,213,3.225,0.826,0.625,4.4,5.025,128,83,58,1.425,2.125,13.9,-0.470003629,1.481604541,1.614425454,3.416906675,0.753771802,2.63188884,2.34540509,1.17093295,0.354171814,-0.619896719,-0.744440475,-0.191160505
2,472,Marquis Teague\teaguma01,PG,24,MEM,3,0,24.66666667,4,5.333333333,0.25,1,4,0.25,3,12,0.25,0.281,2,1.666666667,0.4,0.333333333,1.666666667,2,13,4,0,1,1.666666667,3.666666667,-1.098612289,0.510825624,0.693147181,3.205452805,0.510825624,1.299282984,1.673976434,0.510825624,0,-1.26940061,-1.386294361,-0.916290732
2,475,Miloš Teodosić\teodomi01,PG,30,LAC,45,36,25.2,151,8,0.419,88,232,0.379,63,128,0.492,0.542,39,1.022222222,0.848,0.355555556,2.444444444,2.8,209,23,5,2.155555556,2.288888889,9.533333333,-1.034073768,0.893817876,1.029619417,3.226843995,0.828066498,2.254794429,2.079441542,0.021978907,0.768048489,-0.612489278,-0.869884359,-0.164874643
2,477,Daniel Theis\theisda01,C,25,BOS,63,3,14.85714286,126,3.698412698,0.541,18,58,0.31,108,175,0.617,0.579,61,1.285714286,0.753,1.428571429,2.920634921,4.349206349,56,30,48,0.888888889,2.492063492,5.253968254,0.356674944,1.071801031,1.46999338,2.69848075,0.913111079,1.658983649,1.307903727,0.251314428,-0.117783036,-0.546452801,-0.614336,-0.283690051
2,482,Sindarius Thornwell\thornsi01,SG,23,LAC,73,17,15.83561644,100,3.191780822,0.429,23,61,0.377,77,172,0.448,0.479,59,1.205479452,0.67,0.452054795,1.465753425,1.917808219,68,48,25,0.726027397,1.712328767,3.863013699,-0.79395188,0.382369393,0.651182981,2.762261608,0.537854296,1.35144763,1.160579012,0.186877373,-0.320167528,-0.736054682,-0.84629836,-0.400477567
2,488,Ekpe Udoh\udohek01,C,30,UTA,63,3,12.85714286,60,1.904761905,0.5,0,1,0,60,119,0.504,0.5,42,0.888888889,0.75,1.079365079,1.301587302,2.380952381,53,43,74,0.317460317,1.666666667,2.571428571,0.076372979,0.263584521,0.867500568,2.553899521,0.510825624,0.944461609,0.644357016,-0.117783036,-1.147402453,-0.693147181,-0.693147181,-0.287682072
2,500,Tyrone Wallace\wallaty01,PG,23,LAC,30,19,28.36666667,110,8.233333333,0.445,10,40,0.25,100,207,0.483,0.466,61,2.6,0.782,0.7,2.8,3.5,71,27,13,1.533333333,2.766666667,9.7,-0.356674944,1.029619417,1.252762968,3.345214747,1.017643226,2.272125886,2.108190955,0.955511445,0.427444015,-0.763569645,-0.809680997,-0.245900538
2,501,Derrick Walton\waltode01,PG,22,MIA,16,0,9.1875,8,1.5625,0.32,7,17,0.412,1,8,0.125,0.46,6,0.375,1,0.125,0.875,1,16,7,3,0.125,0.4375,1.8125,-2.079441542,-0.133531393,0,2.217843865,-0.826678573,0.594707108,0.446287103,-0.980829253,-2.079441542,-0.776528789,-1.139434283,0
2,502,Jameel Warney\warneja01,PF,24,DAL,3,0,9,7,4,0.583,0,0,,7,12,0.583,0.583,3,1.666666667,0.6,1.333333333,1.666666667,3,0,0,0,0.333333333,0.666666667,5.666666667,0.287682072,0.510825624,1.098612289,2.197224577,-0.405465108,1.734601055,1.386294361,0.510825624,-1.098612289,-0.539568093,-0.539568093,-0.510825624
2,509,Andrew White\whitean01,SF,24,ATL,15,0,13.93333333,25,4.866666667,0.342,18,49,0.367,7,24,0.292,0.466,1,0.266666667,0.25,0.266666667,2,2.266666667,6,3,1,0.533333333,0.8,4.6,-1.32175584,0.693147181,0.818310324,2.634284051,-0.223143551,1.526056303,1.58240924,-1.32175584,-0.628608659,-0.763569645,-1.072944542,-1.386294361
2,510,Derrick White\whitede01,PG,23,SAS,17,0,8.176470588,16,1.941176471,0.485,8,13,0.615,8,20,0.4,0.606,14,1.176470588,0.7,0.294117647,1.235294118,1.529411765,9,4,3,0.352941176,0.470588235,3.176470588,-1.223775432,0.211309094,0.424883194,2.101260589,-0.753771802,1.155770703,0.663294217,0.162518929,-1.041453875,-0.500875293,-0.723606388,-0.356674944
2,516,Damien Wilkins\wilkida02,SF,38,IND,19,1,8,13,2.052631579,0.333,4,18,0.222,9,21,0.429,0.385,3,0.210526316,0.75,0.263157895,0.578947368,0.842105263,9,2,1,0.263157895,0.368421053,1.736842105,-1.335001067,-0.546543706,-0.171850257,2.079441542,-0.99852883,0.552068582,0.719122667,-1.558144618,-1.335001067,-0.954511945,-1.099612789,-0.287682072
2,518,C.J. Williams\willicj01,SG,27,LAC,38,17,18.60526316,87,5.184210526,0.442,22,78,0.282,65,119,0.546,0.497,13,0.421052632,0.813,0.315789474,1.157894737,1.473684211,43,31,13,0.526315789,1.657894737,5.5,-1.15267951,0.146603474,0.387765531,2.923444506,0.505548567,1.704748092,1.645617569,-0.864997437,-0.641853886,-0.699165253,-0.816445397,-0.207024169
2,524,D.J. Wilson\wilsodj01,PF,21,MIL,22,0,3.227272727,9,0.727272727,0.563,2,5,0.4,7,11,0.636,0.625,1,0.090909091,0.5,0.090909091,0.363636364,0.454545455,3,3,1,0.181818182,0.318181818,0.954545455,-2.397895273,-1.011600912,-0.78845736,1.171637424,-1.145132304,-0.046520016,-0.318453731,-2.397895273,-1.704748092,-0.470003629,-0.574475651,-0.693147181
2,525,Jamil Wilson\wilsoja02,SF,27,LAC,15,10,18.26666667,38,5.4,0.469,27,63,0.429,11,18,0.611,0.636,2,0.266666667,0.5,0.2,1.933333333,2.133333333,10,5,8,0.533333333,2.266666667,7,-1.609437912,0.659245629,0.757685702,2.905077905,0.818310324,1.945910149,1.686398954,-1.32175584,-0.628608659,-0.452556716,-0.757152511,-0.693147181
2,531,Guerschon Yabusele\yabusgu01,PF,22,BOS,33,4,7.121212121,26,1.848484848,0.426,12,37,0.324,14,24,0.583,0.525,15,0.666666667,0.682,0.515151515,1.060606061,1.575757576,16,4,5,0.363636364,0.696969697,2.393939394,-0.663294217,0.0588405,0.454736157,1.963077953,-0.361013346,0.872940291,0.614366303,-0.405465108,-1.011600912,-0.644357016,-0.853315933,-0.382725621
2,539,Ante Žižić\zizican01,C,21,CLE,32,2,6.6875,49,2.09375,0.731,0,0,,49,67,0.731,0.731,21,0.90625,0.724,0.75,1.125,1.875,5,2,13,0.34375,0.9375,3.71875,-0.287682072,0.117783036,0.628608659,1.900240112,-0.064538521,1.31338759,0.738956717,-0.098440073,-1.06784063,-0.313341819,-0.313341819,-0.322963887
3,3,Jaylen Adams\adamsja01,PG,22,ATL,34,1,12.58823529,38,3.235294118,0.345,25,74,0.338,13,36,0.361,0.459,7,0.264705882,0.778,0.323529412,1.441176471,1.764705882,65,14,5,0.823529412,1.323529412,3.176470588,-1.128465252,0.365459773,0.567984038,2.532762671,0.280301965,1.155770703,1.174119841,-1.329135947,-0.194156014,-0.778705069,-1.064210862,-0.251028755
3,6,Deng Adel\adelde01,SF,21,CLE,19,3,10.21052632,11,1.894736842,0.306,6,23,0.261,5,13,0.385,0.389,4,0.210526316,1,0.157894737,0.842105263,1,5,1,4,0.315789474,0.684210526,1.684210526,-1.84582669,-0.171850257,0,2.32341918,-0.379489622,0.521296924,0.639079959,-1.558144618,-1.15267951,-0.944175935,-1.184170177,0
3,7,DeVaughn Akoon-Purcell\akoonde01,SG,25,DEN,7,0,3.142857143,3,1.428571429,0.3,0,4,0,3,6,0.5,0.3,1,0.285714286,0.5,0.142857143,0.428571429,0.571428571,6,2,0,0.285714286,0.571428571,1,-1.945910149,-0.84729786,-0.559615788,1.145132304,-0.559615788,0,0.356674944,-1.252762968,-1.252762968,-1.203972804,-1.203972804,-0.693147181
3,9,Rawle Alkins\alkinra01,SG,21,CHI,10,1,12,13,3.9,0.333,3,12,0.25,10,27,0.37,0.372,8,1.2,0.667,1.1,1.5,2.6,13,1,0,0.8,0.7,3.7,0.09531018,0.405465108,0.955511445,2.48490665,-0.356674944,1.30833282,1.360976553,0.182321557,-0.223143551,-0.988861425,-1.099612789,-0.404965233
3,10,Grayson Allen\allengr01,SG,23,UTA,38,2,10.94736842,67,4.684210526,0.376,32,99,0.323,35,79,0.443,0.466,45,1.578947368,0.75,0.078947368,0.526315789,0.605263158,25,6,6,0.868421053,1.236842105,5.552631579,-2.538973871,-0.641853886,-0.502091944,2.393099101,0.212561442,1.714271974,1.544197391,0.456758402,-0.141078598,-0.763569645,-0.978166136,-0.287682072
3,25,Deandre Ayton\aytonde01,C,20,PHO,71,70,30.74647887,509,12.25352113,0.585,0,4,0,509,866,0.588,0.585,141,2.661971831,0.746,3.14084507,7.126760563,10.26760563,125,61,67,1.774647887,2.943661972,16.32394366,1.144491894,1.963856792,2.328993855,3.42577548,1.079654375,2.792632966,2.505813335,0.979067138,0.57360203,-0.536143432,-0.536143432,-0.293029679
3,27,Marvin Bagley III\baglema01,PF,19,SAC,62,4,25.27419355,356,11.38709677,0.504,30,96,0.313,326,610,0.534,0.525,181,4.225806452,0.691,2.612903226,4.983870968,7.596774194,62,33,59,1.580645161,1.935483871,14.88709677,0.96046195,1.606206892,2.027723709,3.229783857,0.660357358,2.700494849,2.432480852,1.441210119,0.457833094,-0.644357016,-0.685179011,-0.369615455
3,31,Mo Bamba\bambamo01,C,20,ORL,47,1,16.29787234,117,5.170212766,0.481,21,70,0.3,96,173,0.555,0.525,37,1.340425532,0.587,1.361702128,3.595744681,4.957446809,39,13,64,0.914893617,2.170212766,6.212765957,0.308735482,1.279751113,1.600890852,2.791034568,0.774825212,1.826606201,1.642913842,0.292987125,-0.088947486,-0.644357016,-0.731888009,-0.532730459
3,35,Keita Bates-Diop\bateske01,SF,23,MIN,30,3,16.76666667,60,4.733333333,0.423,13,52,0.25,47,90,0.522,0.468,18,0.933333333,0.643,0.533333333,2.233333333,2.766666667,17,18,14,0.466666667,0.966666667,5.033333333,-0.628608659,0.803495238,1.017643226,2.819392788,-0.033901552,1.616082455,1.554629676,-0.068992871,-0.762140052,-0.759286983,-0.8603831,-0.441610555
3,55,Jaron Blossomgame\blossja01,SF,25,CLE,27,4,16.25925926,47,3.925925926,0.443,10,39,0.256,37,67,0.552,0.491,10,0.481481481,0.769,0.962962963,2.666666667,3.62962963,13,7,8,0.407407407,0.740740741,4.222222222,-0.037740328,0.980829253,1.289130613,2.788662547,-0.300104592,1.440361582,1.367602228,-0.730887509,-0.897941593,-0.711311151,-0.814185509,-0.262664309
3,59,Jonah Bolden\boldejo01,PF,23,PHI,44,10,14.52272727,80,3.681818182,0.494,34,96,0.354,46,66,0.697,0.599,13,0.613636364,0.481,1.068181818,2.681818182,3.75,40,17,39,0.818181818,2.25,4.704545455,0.065957968,0.986494991,1.32175584,2.67571482,0.810930216,1.548529159,1.303406701,-0.488352768,-0.200670695,-0.512493681,-0.705219762,-0.731888009
3,60,Isaac Bonga\bongais01,PG,19,LAL,22,0,5.454545455,5,1.5,0.152,0,8,0,5,25,0.2,0.152,9,0.681818182,0.6,0.409090909,0.727272727,1.136363636,15,9,4,0.272727273,0.409090909,0.863636364,-0.893817876,-0.318453731,0.127833372,1.696449289,-0.893817876,-0.146603474,0.405465108,-0.382992252,-1.299282984,-1.883874758,-1.883874758,-0.510825624
3,66,Mikal Bridges\bridgmi01,SF,22,PHO,82,56,29.47560976,242,6.865853659,0.43,105,313,0.335,137,250,0.548,0.523,95,1.43902439,0.805,0.682926829,2.536585366,3.219512195,173,129,38,0.853658537,2.451219512,8.341463415,-0.381367557,0.930818832,1.169229856,3.383563133,0.896585661,2.12123867,1.926560381,0.363965377,-0.158224005,-0.648173815,-0.84397007,-0.216913002
3,67,Miles Bridges\bridgmi02,SF,20,CHO,80,25,21.2,237,6.3875,0.464,65,200,0.325,172,311,0.553,0.527,58,0.9625,0.753,0.8375,3.2,4.0375,95,55,49,0.625,1.3875,7.4625,-0.177334015,1.16315081,1.395625689,3.054001182,0.327503567,2.009890479,1.854342956,-0.038221213,-0.470003629,-0.64055473,-0.767870727,-0.283690051
3,68,Isaiah Briscoe\briscis01,PG,22,ORL,39,0,14.33333333,55,3.538461538,0.399,11,34,0.324,44,104,0.423,0.438,15,0.666666667,0.577,0.128205128,1.769230769,1.897435897,87,11,2,0.794871795,1.692307692,3.487179487,-2.054123734,0.570544858,0.640503447,2.662587827,0.526093096,1.24909324,1.263692039,-0.405465108,-0.229574442,-0.825536369,-0.918793862,-0.549913012
3,69,Ryan Broekhoff\broekry01,SG,28,DAL,42,0,10.78571429,57,3,0.452,38,93,0.409,19,33,0.576,0.603,15,0.452380952,0.789,0.19047619,1.30952381,1.5,22,6,4,0.380952381,0.833333333,3.976190476,-1.658228077,0.269663567,0.405465108,2.378222507,-0.182321557,1.380324194,1.098612289,-0.793230639,-0.965080896,-0.505838082,-0.794073099,-0.236988958
3,73,Bruce Brown\brownbr01,SG,22,DET,74,56,19.58108108,125,4.243243243,0.398,24,93,0.258,101,221,0.457,0.436,45,0.810810811,0.75,0.648648649,1.851351351,2.5,91,40,36,0.621621622,2.405405405,4.310810811,-0.432864082,0.615915833,0.916290732,2.974563849,0.877718457,1.46112601,1.445327893,-0.209720531,-0.475423697,-0.830113036,-0.921303274,-0.287682072
3,77,Troy Brown Jr.\browntr01,SF,19,WAS,52,10,14.03846154,97,4.5,0.415,22,69,0.319,75,165,0.455,0.462,32,0.903846154,0.681,0.673076923,2.115384615,2.788461538,80,21,5,0.576923077,1.076923077,4.769230769,-0.395895657,0.749236647,1.025490024,2.641800816,0.074107972,1.562185028,1.504077397,-0.101096117,-0.550046337,-0.772190388,-0.879476759,-0.384192973
3,78,Jalen Brunson\brunsja01,PG,22,DAL,73,38,21.79452055,264,7.739726027,0.467,63,181,0.348,201,384,0.523,0.523,87,1.643835616,0.725,0.342465753,1.97260274,2.315068493,230,37,4,1.205479452,1.739726027,9.287671233,-1.071583616,0.679353858,0.839439274,3.081658587,0.553727645,2.228687847,2.04636629,0.497032302,0.186877373,-0.648173815,-0.761426021,-0.321583624
3,83,Deonte Burton\burtode02,SG,25,OKC,32,0,7.5,33,2.5625,0.402,8,27,0.296,25,55,0.455,0.451,8,0.375,0.667,0.125,0.75,0.875,9,6,8,0.28125,0.96875,2.5625,-2.079441542,-0.287682072,-0.133531393,2.014903021,-0.031748698,0.940983344,0.940983344,-0.980829253,-1.268511325,-0.796287939,-0.91130319,-0.404965233
3,91,Jevon Carter\carteje01,PG,23,MEM,39,3,14.79487179,56,4.743589744,0.303,34,102,0.333,22,83,0.265,0.395,26,0.820512821,0.813,0.358974359,1.333333333,1.692307692,69,26,11,0.846153846,1.41025641,4.41025641,-1.024504317,0.287682072,0.526093096,2.69428062,0.343771539,1.483932831,1.556794179,-0.197825743,-0.167054085,-0.928869514,-1.194022473,-0.207024169
3,93,Wendell Carter Jr.\cartewe01,C,19,CHI,44,44,25.22727273,180,8.431818182,0.485,6,32,0.188,174,339,0.513,0.493,89,2.545454545,0.795,1.977272727,5,6.977272727,78,26,58,1.477272727,3.454545455,10.34090909,0.681718485,1.609437912,1.942658114,3.22792566,1.239690887,2.336107785,2.132012429,0.934309237,0.390197636,-0.707246105,-0.723606388,-0.229413164
3,105,Gary Clark\clarkga01,PF,24,HOU,51,2,12.56862745,50,2.960784314,0.331,41,138,0.297,9,13,0.692,0.467,7,0.137254902,1,0.470588235,1.803921569,2.274509804,18,20,26,0.137254902,0.921568627,2.901960784,-0.753771802,0.589962944,0.821764558,2.531203824,-0.081678031,1.065386641,1.085454204,-1.985915484,-1.985915484,-0.761426021,-1.105636904,0
3,111,Bonzie Colson\colsobo01,SF,23,MIL,8,2,12.25,13,4.875,0.333,5,21,0.238,8,18,0.444,0.397,8,1.125,0.889,1,2.75,3.75,3,5,1,0.375,0.375,4.875,0,1.011600912,1.32175584,2.505525937,-0.980829253,1.584120104,1.584120104,0.117783036,-0.980829253,-0.923818998,-1.099612789,-0.117658043
3,120,Mitch Creek\creekmi01,SF,26,TOT,5,0,9.6,8,3.2,0.5,0,2,0,8,14,0.571,0.5,5,1.4,0.714,1.2,1.2,2.4,6,2,0,0.2,0.6,4.2,0.182321557,0.182321557,0.875468737,2.261763098,-0.510825624,1.435084525,1.16315081,0.336472237,-1.609437912,-0.693147181,-0.693147181,-0.336872317
3,136,Marcus Derrickson\derrima01,PF,22,GSW,11,0,6.090909091,16,3,0.485,10,20,0.5,6,13,0.462,0.636,4,0.454545455,0.8,0.727272727,0.454545455,1.181818182,1,0,1,0.272727273,0.818181818,4.181818182,-0.318453731,-0.78845736,0.167054085,1.806797347,-0.200670695,1.430746124,1.098612289,-0.78845736,-1.299282984,-0.452556716,-0.723606388,-0.223143551
3,138,Hamidou Diallo\diallha01,SG,20,OKC,51,3,10.31372549,75,3.235294118,0.455,4,24,0.167,71,141,0.504,0.467,36,1.156862745,0.61,0.745098039,1.156862745,1.901960784,17,21,10,0.450980392,1.509803922,3.725490196,-0.294239473,0.145711811,0.642885346,2.33347558,0.411979789,1.315198439,1.174119841,0.145711811,-0.796331417,-0.761426021,-0.78745786,-0.494296322
3,141,Donte DiVincenzo\divindo01,SG,22,MIL,27,0,15.22222222,50,4.592592593,0.403,22,83,0.265,28,41,0.683,0.492,9,0.444444444,0.75,0.592592593,1.814814815,2.407407407,31,13,6,0.703703704,1.407407407,4.851851852,-0.523248144,0.595983432,0.878550404,2.722756348,0.341749294,1.579360457,1.5244447,-0.810930216,-0.351397887,-0.709276562,-0.908818717,-0.287682072
3,142,Luka Dončić\doncilu01,SG,19,DAL,72,72,32.19444444,506,16.47222222,0.427,168,514,0.327,338,672,0.503,0.497,346,6.736111111,0.713,1.194444444,6.625,7.819444444,429,77,25,3.430555556,1.902777778,21.19444444,0.177681177,1.890850372,2.056613509,3.471793905,0.643314807,3.053739093,2.801675461,1.907482772,1.232722218,-0.699165253,-0.850971266,-0.338273859
3,157,Drew Eubanks\eubandr01,PF,21,SAS,23,0,4.913043478,15,1.130434783,0.577,0,0,,15,26,0.577,0.577,11,0.565217391,0.846,0.260869565,1.217391304,1.47826087,7,2,5,0.347826087,0.47826087,1.782608696,-1.343734747,0.196710294,0.390866309,1.591893603,-0.737598943,0.578077851,0.122602322,-0.570544858,-1.056052674,-0.549913012,-0.549913012,-0.167235919
3,172,Melvin Frazier\frazime01,SG,22,ORL,10,0,4.4,7,2.1,0.333,0,6,0,7,15,0.467,0.333,1,0.4,0.25,0.3,0.2,0.5,1,1,0,0.1,0.6,1.5,-1.203972804,-1.609437912,-0.693147181,1.481604541,-0.510825624,0.405465108,0.741937345,-0.916290732,-2.302585093,-1.099612789,-1.099612789,-1.386294361
3,174,Jimmer Fredette\fredeji01,SG,29,PHO,6,0,10.83333333,8,4.833333333,0.276,0,13,0,8,16,0.5,0.276,6,1,1,0.166666667,1,1.166666667,8,3,0,0.833333333,0.833333333,3.666666667,-1.791759469,0,0.15415068,2.382627801,-0.182321557,1.299282984,1.575536361,0,-0.182321557,-1.287354413,-1.287354413,0
3,185,Harry Giles\gilesha01,PF,20,SAC,58,0,14.13793103,175,6,0.503,0,6,0,175,342,0.512,0.503,58,1.568965517,0.637,1.137931034,2.689655172,3.827586207,85,31,22,1.25862069,2.586206897,7.034482759,0.129211731,0.989412997,1.342234371,2.64886133,0.950192284,1.950824164,1.791759469,0.450416496,0.230016431,-0.687165109,-0.687165109,-0.450985623
3,186,Shai Gilgeous-Alexander\gilgesh01,PG,20,LAC,82,73,26.51219512,341,8.731707317,0.476,51,139,0.367,290,577,0.503,0.512,156,2.37804878,0.8,0.695121951,2.134146341,2.829268293,270,96,45,1.719512195,2.134146341,10.84146341,-0.363667979,0.758066727,1.040018124,3.27760482,0.758066727,2.383377988,2.16696092,0.866280311,0.542040643,-0.669430654,-0.742337425,-0.223143551
3,188,Brandon Goodwin\goodwbr01,PG,23,DEN,16,0,3.5625,6,1.4375,0.261,2,6,0.333,4,17,0.235,0.304,9,0.6875,0.818,0.0625,0.125,0.1875,14,0,0,0.1875,0.4375,1.4375,-2.772588722,-2.079441542,-1.673976434,1.270462546,-0.826678573,0.362905494,0.362905494,-0.374693449,-1.673976434,-1.190727578,-1.343234872,-0.200892942
3,192,Devonte' Graham\grahade01,PG,23,CHO,46,3,14.69565217,74,4.695652174,0.343,34,121,0.281,40,95,0.421,0.421,35,1,0.761,0.217391304,1.152173913,1.369565217,121,23,2,0.652173913,1.043478261,4.717391304,-1.526056303,0.141650517,0.31449333,2.68755168,0.042559614,1.551255957,1.546637011,0,-0.427444015,-0.865122445,-1.070024832,-0.273121921
3,216,Isaiah Hartenstein\harteis01,PF,20,HOU,28,0,7.892857143,20,1.464285714,0.488,2,6,0.333,18,35,0.514,0.512,11,0.5,0.786,0.75,0.928571429,1.678571429,15,7,12,0.464285714,2,1.892857143,-0.287682072,-0.074107972,0.517943092,2.065958191,0.693147181,0.638087403,0.381367557,-0.693147181,-0.767255153,-0.669430654,-0.717439873,-0.240798487
3,229,Aaron Holiday\holidaa01,PG,22,IND,50,0,12.92,105,5.24,0.401,43,127,0.339,62,135,0.459,0.483,41,1,0.82,0.1,1.24,1.34,87,21,13,0.8,1.42,5.88,-2.302585093,0.21511138,0.292669614,2.558776498,0.350656872,1.771556762,1.656321498,0,-0.223143551,-0.727738625,-0.913793852,-0.198450939
3,239,Kevin Huerter\huertke01,SG,20,ATL,75,59,27.30666667,275,8.76,0.419,136,353,0.385,139,304,0.457,0.522,41,0.746666667,0.732,0.8,2.466666667,3.266666667,214,65,25,1.453333333,2.066666667,9.693333333,-0.223143551,0.902867712,1.183770097,3.307130873,0.725937003,2.271438364,2.170195905,-0.292136423,0.373859769,-0.650087691,-0.869884359,-0.311974765
3,242,Chandler Hutchison\hutchch01,SF,22,CHI,44,14,20.34090909,96,4.75,0.459,14,50,0.28,82,159,0.516,0.493,23,0.863636364,0.605,0.704545455,3.5,4.204545455,34,23,6,0.568181818,1.340909091,5.204545455,-0.350202429,1.252762968,1.436166191,3.012634084,0.29334781,1.64953237,1.558144618,-0.146603474,-0.565313809,-0.707246105,-0.778705069,-0.502526821
3,253,Frank Jackson\jacksfr01,PG,20,NOP,61,16,19.16393443,194,7.327868852,0.434,53,169,0.314,141,278,0.507,0.493,54,1.196721311,0.74,0.409836066,1.786885246,2.196721311,69,25,2,0.786885246,1.508196721,8.114754098,-0.891998039,0.580474018,0.786965936,2.953030097,0.410914713,2.093683898,1.99168473,0.179585577,-0.239672853,-0.707246105,-0.834710745,-0.301105093
3,254,Jaren Jackson Jr.\jacksja02,PF,19,MEM,58,56,26.12068966,298,10.15517241,0.506,51,142,0.359,247,447,0.553,0.549,151,3.396551724,0.766,1.25862069,3.431034483,4.689655172,64,52,82,1.689655172,3.793103448,13.75862069,0.230016431,1.232861814,1.545359056,3.262727707,1.333184536,2.621665587,2.317983173,1.222760718,0.524524468,-0.599656837,-0.68121861,-0.266573109
3,259,Amile Jefferson\jeffeam01,PF,25,ORL,12,0,5.666666667,10,1.333333333,0.625,0,0,,10,16,0.625,0.625,7,0.666666667,0.875,0.5,1.25,1.75,3,3,3,0.083333333,0.666666667,2.25,-0.693147181,0.223143551,0.559615788,1.734601055,-0.405465108,0.810930216,0.287682072,-0.405465108,-2.48490665,-0.470003629,-0.470003629,-0.133531393
